time,peak
1.682721,0.347614
1.684172,0.206786
1.685624,0.214205
1.687075,0.204207
1.688526,0.364442
1.689977,0.631531
1.691429,0.483963
1.692880,0.247636
1.694331,0.338883
1.695782,0.249174
1.697234,0.578783
1.698685,0.393938
1.700136,0.337028
1.701587,0.374802
1.703039,0.277449
1.704490,0.279303
1.705941,0.492603
1.707392,0.219498
1.708844,0.330694
1.710295,0.446324
1.711746,0.508347
1.713197,0.310066
1.714649,0.286134
1.716100,0.429088
1.717551,0.334992
1.719002,0.379733
1.720454,0.169057
1.721905,0.239855
1.723356,0.626329
1.724807,0.267179
1.726259,0.410722
1.727710,0.372359
1.729161,0.412350
1.730612,0.573581
1.732063,0.267315
1.733515,0.306582
1.734966,0.383578
1.736417,0.185252
1.737868,0.283058
1.739320,0.318706
1.740771,0.137571
1.742222,0.231260
1.743673,0.223388
1.745125,0.322506
1.746576,0.319113
1.748027,0.346437
1.749478,0.264465
1.750930,0.622393
1.752381,0.585524
1.753832,0.204841
1.755283,0.370414
1.756735,0.323999
1.758186,0.437639
1.759637,0.593893
1.761088,0.222710
1.762540,0.378964
1.763991,0.371138
1.765442,0.166388
1.766893,0.467994
1.768345,0.302782
1.769796,0.284868
1.771247,0.259489
1.772698,0.526080
1.774150,0.217055
1.775601,0.218593
1.777052,0.317259
1.778503,0.343904
1.779955,0.405655
1.781406,0.395295
1.782857,0.063877
1.784308,0.571138
1.785760,0.535625
1.787211,0.386202
1.788662,0.343723
1.790113,0.285818
1.791565,0.503823
1.793016,0.429767
1.794467,0.332052
1.795918,0.523863
1.797370,0.158833
1.798821,0.251572
1.800272,0.490523
1.801723,0.356345
1.803175,0.269532
1.804626,0.224067
1.806077,0.522732
1.807528,0.484189
1.808980,0.464556
1.810431,0.343226
1.811882,0.548473
1.813333,0.580366
1.814785,0.308754
1.816236,0.345080
1.817687,0.303416
1.819138,0.297715
1.820590,0.615245
1.822041,0.451572
1.823492,0.259036
1.824943,0.269939
1.826395,0.163764
1.827846,0.297987
1.829297,0.220041
1.830748,0.467225
1.832200,0.382131
1.833651,0.505135
1.835102,0.454332
1.836553,0.400588
1.838005,0.238679
1.839456,0.363176
1.840907,0.140149
1.842358,0.182085
1.843810,0.201357
1.845261,0.382900
1.846712,0.310247
1.848163,0.398960
1.849615,0.471115
1.851066,0.455236
1.852517,0.345126
1.853968,0.491382
1.855420,0.490930
1.856871,0.577335
1.858322,0.466229
1.859773,0.342637
1.861224,0.416150
1.862676,0.436462
1.864127,0.449853
1.865578,0.385524
1.867029,0.481791
1.868481,0.324316
1.869932,0.365754
1.871383,0.319159
1.872834,0.293599
1.874286,0.248767
1.875737,0.319204
1.877188,0.299525
1.878639,0.271613
1.880091,0.416648
1.881542,0.421398
1.882993,0.272337
1.884444,0.404071
1.885896,0.543135
1.887347,0.399005
1.888798,0.532368
1.890249,0.276634
1.891701,0.325582
1.893152,0.568197
1.894603,0.436146
1.896054,0.423434
1.897506,0.571590
1.898957,0.550418
1.900408,0.455508
1.901859,0.438589
1.903311,0.358969
1.904762,0.264329
1.906213,0.604162
1.907664,0.116987
1.909116,0.298168
1.910567,0.317349
1.912018,0.159330
1.913469,0.387831
1.914921,0.218819
1.916372,0.435512
1.917823,0.255960
1.919274,0.462067
1.920726,0.344718
1.922177,0.307216
1.923628,0.404071
1.925079,0.312780
1.926531,0.365573
1.927982,0.476815
1.929433,0.546076
1.930884,0.544764
1.932336,0.413029
1.933787,0.326578
1.935238,0.497987
1.936689,0.461615
1.938141,0.464691
1.939592,0.399050
1.941043,0.345035
1.942494,0.606333
1.943946,0.198371
1.945397,0.257317
1.946848,0.486994
1.948299,0.257724
1.949751,0.560100
1.951202,0.329202
1.952653,0.382040
1.954104,0.220765
1.955556,0.433160
1.957007,0.293961
1.958458,0.384438
1.959909,0.345487
1.961361,0.322506
1.962812,0.331916
1.964263,0.385433
1.965714,0.400271
1.967166,0.363538
1.968617,0.551957
1.970068,0.200000
1.971519,0.399774
1.972971,0.145849
1.974422,0.196381
1.975873,0.243791
1.977324,0.330242
1.978776,0.526125
1.980227,0.364578
1.981678,0.420584
1.983129,0.210133
1.984580,0.177743
1.986032,0.509387
1.987483,0.317892
1.988934,0.567066
1.990385,0.292830
1.991837,0.553133
1.993288,0.249129
1.994739,0.331825
1.996190,0.278534
1.997642,0.239403
1.999093,0.349695
2.000544,0.461796
2.001995,0.191540
2.003447,0.186745
2.004898,0.637774
2.006349,0.301787
2.007800,0.454196
2.009252,0.178059
2.010703,0.307216
2.012154,0.482968
2.013605,0.342773
2.015057,0.515539
2.016508,0.513594
2.017959,0.246234
2.019410,0.469125
2.020862,0.484687
2.022313,0.428048
2.023764,0.351323
2.025215,0.317078
2.026667,0.289663
