index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,timbre_cluster,transient_cluster
100,61.579320,0.441179,0.093561,2436.513,4442.465,2328.701,0.074356,,0.0000,-231.213791,165.521652,-42.968742,33.354561,-9.487869,-7.654998,5.612443,-2.208370,5.762928,-6.132551,7.792279,-1.397960,-0.557115,unpitched,mid,medium,long,0,0
101,62.020499,0.050000,0.025449,2118.357,4048.242,3272.223,0.019336,,0.0000,-317.488800,165.066208,-18.254583,41.512371,1.936841,12.284491,6.512618,4.420043,7.266644,5.846857,1.476386,-10.212311,5.405937,unpitched,mid,soft,short,0,3
102,62.055329,0.104490,0.019111,3051.125,5499.580,2966.201,0.072559,,0.0000,-305.024506,148.015762,-74.346237,64.700645,4.433434,11.650378,11.362361,1.770655,10.729067,3.683589,3.700492,-9.322441,5.217774,unpitched,mid,soft,short,3,3
103,62.159819,0.104490,0.183041,1010.117,1694.663,2212.586,0.010205,,0.0000,-316.854675,189.362183,50.437508,38.930962,30.235367,12.676260,6.448564,6.046554,5.102128,5.382487,3.031032,-1.222222,-0.263580,unpitched,dark,loud,short,0,0
104,62.264308,0.058050,0.039028,1307.382,2253.809,2882.954,0.005859,,0.0000,-405.890228,169.863449,31.272272,50.045048,29.404266,10.907842,14.327519,7.830118,4.162758,5.055143,2.571612,-2.573934,-2.223994,unpitched,dark,soft,short,0,0
105,62.322358,0.348299,0.092012,1462.471,2387.407,1825.010,0.042953,,0.0000,-304.913116,166.360504,-4.621625,41.638424,24.566158,2.085639,15.423695,6.666144,1.950420,5.651661,5.940022,0.600673,5.010964,unpitched,dark,medium,long,0,0
106,62.670658,0.290249,0.065613,3200.169,5919.974,2600.069,0.099741,,0.0000,-205.421371,168.411453,-97.796440,47.609882,-34.212936,-11.985310,2.167015,-13.770664,8.570550,-13.614846,11.979404,0.059495,0.437037,unpitched,mid,medium,long,4,4
107,62.960907,0.452789,0.080152,1300.113,2396.646,1737.418,0.031360,,0.0000,-296.067230,182.160736,-4.254410,23.153433,26.045979,-6.880991,8.121242,7.610483,-3.974818,1.683014,1.320925,-2.946096,0.780174,unpitched,dark,medium,long,0,0
108,63.413696,0.348299,0.094081,1471.833,2424.917,1706.135,0.045662,,0.0000,-288.266266,179.014313,-8.275853,30.255226,15.432218,-1.766338,14.406350,5.875775,-0.517589,2.707408,4.415225,0.161847,5.343273,unpitched,dark,medium,long,0,0
109,63.761995,0.452789,0.098622,2310.764,4176.365,2193.780,0.069751,,0.0000,-227.056107,166.082733,-37.941475,31.469372,-9.881452,-9.644708,4.364968,-3.998409,3.291652,-5.977396,6.652702,-0.207649,-0.569690,unpitched,mid,loud,long,0,0
110,64.214785,0.116100,0.021225,2819.895,5027.024,2802.626,0.066983,,0.0000,-316.514130,152.849289,-70.972137,64.954353,3.643628,12.815530,7.780197,-2.815839,9.374830,4.182472,10.747756,-1.700756,8.258411,unpitched,mid,soft,short,3,3
111,64.330884,0.162540,0.140936,732.386,1053.691,1662.638,0.010091,,0.0000,-335.690125,193.145844,49.168858,25.442787,23.248135,8.231605,9.662799,9.655354,1.789441,1.667168,3.257238,0.707375,1.564488,unpitched,dark,loud,short,0,0
112,64.493424,0.359909,0.094106,1452.846,2454.785,1751.610,0.041962,,0.0000,-286.242310,179.918991,-6.163405,30.062450,15.731464,-0.907519,15.641826,6.996221,-0.431737,1.009463,3.192791,0.354588,5.365640,unpitched,dark,medium,long,0,0
113,64.853333,0.290249,0.068556,3287.430,6006.107,2765.848,0.098896,,0.0000,-190.578049,157.566620,-89.521103,43.435139,-36.353024,-10.929816,-3.523998,-10.735016,2.940649,-9.644117,8.661129,2.039885,-1.229394,unpitched,mid,medium,long,4,4
114,65.143583,0.208980,0.046012,1985.640,3800.044,2118.160,0.053325,,0.0000,-259.906250,216.171417,-80.658913,45.228382,13.195279,-17.079178,4.014927,-8.010719,-3.443953,-14.738936,2.184123,-9.246169,-5.089431,unpitched,dark,soft,medium,1,1
115,65.352562,0.243810,0.102114,743.332,1233.265,1444.099,0.011941,,0.0000,-340.407928,185.071671,39.541668,20.985134,23.436443,6.244263,11.781549,10.282116,-2.254929,2.118128,4.614805,2.425601,7.919937,unpitched,dark,loud,medium,0,0
116,65.596372,0.348299,0.097148,1449.290,2407.551,1629.649,0.045174,,0.0000,-283.613098,180.586243,-8.091703,30.565819,15.642707,-1.958663,15.088422,4.669897,-3.149564,0.306339,3.490712,0.972049,6.544639,unpitched,dark,medium,long,0,0
117,65.944671,0.452789,0.098439,2395.412,4328.712,2312.805,0.070801,,0.0000,-228.339020,158.015045,-33.268562,31.063501,-10.486224,-7.094917,1.436119,-2.006383,-1.102372,-5.168862,5.029563,-0.046459,1.265752,unpitched,mid,loud,long,0,0
118,66.397460,0.116100,0.021137,2938.384,5434.197,3021.165,0.070579,,0.0000,-313.057861,150.577454,-64.918144,70.736008,14.770559,10.022415,5.196792,-12.265558,-0.973313,1.757222,6.944855,1.131378,11.819921,unpitched,mid,soft,short,3,3
119,66.513560,0.127710,0.161589,939.571,1591.663,2070.430,0.009969,,0.0000,-334.368958,189.903336,61.322598,37.788902,20.363138,8.315999,10.179780,6.608659,-2.798897,-2.290543,1.701772,0.266286,2.936707,unpitched,dark,loud,short,0,0
120,66.641270,0.050000,0.029353,1799.462,3832.910,3375.127,0.007910,,0.0000,-376.282654,166.221039,15.171901,46.227821,11.474634,9.605538,7.552943,3.596909,8.442517,2.077896,8.359273,5.657320,3.367183,unpitched,dark,soft,short,0,3
121,66.676100,0.371519,0.087635,1556.346,2664.244,1957.780,0.043413,,0.0000,-297.732941,170.565475,-1.360361,34.928619,18.949621,1.106243,12.647530,3.725277,-3.226484,0.896283,4.386714,1.815883,8.304609,unpitched,dark,medium,long,0,0
122,67.047619,0.267029,0.072137,3360.751,6135.168,2668.651,0.103821,,0.0000,-179.751083,154.819351,-92.614441,44.794983,-38.679020,-7.887378,-6.619810,-8.878725,-2.629240,-9.573054,7.423223,1.801948,1.241066,unpitched,bright,medium,medium,4,4
123,67.314649,0.278639,0.094343,1669.017,3137.567,1907.198,0.047078,,0.0000,-248.059036,193.055923,-34.120411,25.937815,29.183001,-15.887620,6.145977,4.838022,-11.078401,-5.854356,-5.720851,-6.172609,-0.938139,unpitched,dark,medium,long,0,0
124,67.593288,0.534059,0.072907,2028.832,3415.074,2017.656,0.075247,,0.0000,-283.736420,157.419754,-29.088917,39.766640,20.138643,-4.530336,19.647820,5.757062,-0.537917,3.055168,-0.638510,-1.010502,3.716983,unpitched,dark,medium,long,0,0
125,68.127347,0.290249,0.065460,3381.280,6141.104,2745.789,0.105225,,0.0000,-193.846542,158.680115,-95.387123,47.023830,-39.333832,-7.546669,-2.535331,-8.368552,4.155693,-10.483918,10.078465,-0.711528,1.203784,unpitched,bright,medium,long,4,4
126,68.417596,0.150930,0.150754,981.040,1525.781,1876.183,0.013114,,0.0000,-311.643555,190.240463,36.044613,30.429749,22.992512,4.914187,11.606338,15.130944,4.742211,0.492421,-0.021024,-3.162247,-0.123657,unpitched,dark,loud,short,0,0
127,68.568526,0.127710,0.021585,2872.567,5523.267,3047.727,0.062866,,0.0000,-326.245239,151.286880,-64.859642,70.901054,12.197769,14.343240,13.395148,-0.903552,12.614070,3.402665,5.634815,-7.056976,1.851639,unpitched,mid,soft,short,3,3
128,68.696236,0.150930,0.149651,509.793,546.021,1474.968,0.008301,,0.0000,-363.070221,186.591080,67.946800,42.801666,26.505327,8.614874,12.530984,16.168425,6.392537,0.818769,-0.431206,-1.946937,3.152836,unpitched,dark,loud,short,0,0
129,68.847166,0.359909,0.088413,1445.381,2346.446,1868.818,0.042160,,0.0000,-305.617035,166.903778,0.206582,37.613361,20.841108,2.064467,16.896553,9.206886,3.570138,3.963611,2.355104,-0.980715,4.437590,unpitched,dark,medium,long,0,0
130,69.207075,0.301859,0.068264,3203.362,5973.807,2654.604,0.097600,,0.0000,-201.921417,168.276230,-96.111435,49.673347,-38.598225,-9.127423,-1.192082,-10.609144,5.108469,-11.355825,12.422103,-2.140876,3.160408,unpitched,mid,medium,long,4,4
131,69.508934,0.371519,0.083298,1344.990,2321.671,1802.336,0.036799,,0.0000,-308.824402,175.314346,-6.696234,28.511269,32.262108,-0.834116,13.237885,7.715285,-6.867256,0.975556,2.784725,-0.160065,0.472174,unpitched,dark,medium,long,0,0
132,69.880454,0.069660,0.027060,1155.942,2464.014,1973.648,0.012765,,0.0000,-400.206390,214.923294,-33.536354,51.100433,16.956896,-1.075241,19.109129,4.040296,-2.668516,9.148439,12.633202,3.587229,18.883099,unpitched,dark,soft,short,0,0
133,69.950113,0.348299,0.093120,1508.998,2506.882,1793.727,0.046733,,0.0000,-291.949982,170.802658,-6.338195,33.257317,17.884766,-2.860372,13.772768,3.399477,-2.580216,2.867156,5.976970,4.148190,7.372575,unpitched,dark,medium,long,0,0
134,70.298413,0.313469,0.061237,3306.270,5948.547,2681.199,0.108590,,0.0000,-199.565674,153.731369,-93.252579,43.634365,-37.524822,-6.198688,-3.990330,-5.502958,0.907306,-7.536618,7.375897,0.857579,0.591025,unpitched,mid,medium,long,4,4
135,70.611882,0.162540,0.132851,592.814,750.791,1479.288,0.008496,,0.0000,-347.883911,189.663818,53.878036,29.871565,25.916437,10.099209,12.649942,14.410082,3.367368,0.425965,3.440772,0.226062,0.215548,unpitched,dark,loud,short,0,0
136,70.774422,0.104490,0.023391,2662.136,5075.376,2523.530,0.072998,,0.0000,-306.674255,170.743042,-85.798233,62.928844,1.180287,7.784229,21.226803,2.822789,11.451940,0.762068,-0.684959,-7.263980,4.206696,unpitched,mid,soft,short,3,3
137,70.878912,0.162540,0.142820,597.248,806.777,1471.813,0.007780,,0.0000,-357.727661,185.984802,59.983242,38.779469,33.486691,13.068518,9.900557,9.025864,2.343036,3.925876,4.565984,-0.314718,-0.198262,unpitched,dark,loud,short,0,0
138,71.041451,0.348299,0.095299,1440.207,2383.239,1698.097,0.043725,,0.0000,-305.130707,161.681229,-1.679263,43.548355,26.666916,2.652937,15.723451,5.769491,2.186209,5.873850,4.985218,0.782813,3.594111,unpitched,dark,medium,long,0,0
139,71.389751,0.290249,0.065862,3271.523,5949.790,2684.268,0.100605,,0.0000,-202.047287,155.768784,-91.947266,46.914146,-39.506016,-5.315594,-5.021237,-4.940712,1.632306,-6.630980,10.155074,3.411522,3.344626,unpitched,mid,medium,long,4,4
140,71.680000,0.208980,0.033118,2293.884,4045.976,2042.106,0.077868,,0.0000,-289.966064,211.152344,-102.566589,37.221806,12.593478,-26.826963,-0.481818,-7.606826,-10.146640,-11.936688,4.336614,-8.195699,0.402165,unpitched,mid,soft,medium,1,1
141,71.888980,0.243810,0.099347,791.055,1273.395,1771.052,0.010431,,0.0000,-369.306152,173.048569,46.674709,31.373446,27.502075,6.925766,9.947392,11.013711,3.056413,8.205004,8.638188,3.791439,8.075332,unpitched,dark,loud,medium,0,0
142,72.132789,0.348299,0.096148,1543.464,2540.918,1880.786,0.045898,,0.0000,-293.591034,170.324249,-6.579569,32.098053,17.336195,-0.997243,15.717337,6.134987,-0.472482,3.194246,4.806006,2.191153,6.768085,unpitched,dark,medium,long,0,0
143,72.481088,0.290249,0.067257,3219.777,5948.961,2625.737,0.097600,,0.0000,-203.841690,163.944580,-98.160431,47.021217,-40.417595,-10.458186,-2.263510,-10.163331,5.847764,-8.895110,12.878305,2.216032,3.406430,unpitched,mid,medium,long,4,4
144,72.771338,0.197370,0.028060,2419.320,4090.112,2017.444,0.087728,,0.0000,-302.486877,204.747711,-108.561226,34.757168,18.258989,-21.146254,3.649155,-0.467082,-7.008677,-11.086215,5.609766,-8.968226,3.372233,unpitched,mid,soft,medium,1,1
145,72.968707,0.255420,0.096004,833.265,1362.209,1819.388,0.009681,,0.0000,-369.149170,169.861786,41.892326,29.990980,29.058666,9.627157,12.773822,12.038190,2.229433,6.162433,5.585410,1.161810,7.818932,unpitched,dark,medium,medium,0,0
146,73.224127,0.348299,0.096394,1554.450,2545.225,1820.074,0.048991,,0.0000,-288.255829,172.332993,-9.116805,32.639744,16.908667,0.400118,16.438242,6.211183,-0.809741,2.259827,4.931665,1.529080,5.952514,unpitched,dark,medium,long,0,0
147,73.572426,0.290249,0.066161,3259.022,6001.966,2759.338,0.095515,,0.0000,-200.730652,156.376968,-88.507027,40.388668,-38.232414,-8.539101,-7.533514,-8.301539,0.053297,-9.133257,9.396669,1.594882,2.327806,unpitched,mid,medium,long,4,4
148,73.862676,0.197370,0.037301,1972.005,3678.378,1958.840,0.062644,,0.0000,-287.835175,218.944138,-84.952309,30.330822,26.225327,-17.346640,-6.254867,-4.093679,-7.491632,-18.778267,5.928094,-9.334791,-3.993095,unpitched,dark,soft,medium,1,1
149,74.060045,0.243810,0.105456,776.357,1251.862,1761.956,0.009588,,0.0000,-358.195892,174.476334,45.773087,28.815205,26.750746,8.727305,11.532582,10.458332,1.592575,6.797394,7.956782,2.432210,6.018831,unpitched,dark,loud,medium,0,0
150,74.303855,0.371519,0.089890,1559.390,2648.584,1936.317,0.045884,,0.0000,-300.724487,167.813446,-4.400775,36.422710,19.534878,0.227441,14.290483,6.338359,-1.660144,1.751852,3.656879,0.011855,7.253520,unpitched,dark,medium,long,0,0
151,74.675374,0.278639,0.071236,3393.755,6211.432,2701.509,0.104574,,0.0000,-185.300735,153.937088,-93.908318,43.919994,-43.619904,-7.733718,-8.902703,-7.466583,-1.004992,-8.532270,8.323097,2.293371,0.980620,unpitched,bright,medium,long,4,4
152,74.954014,0.150930,0.153148,1007.368,1718.042,1828.393,0.015346,,0.0000,-306.520569,194.933105,33.725689,31.225325,22.828503,3.614854,11.585649,12.005607,0.054795,-0.707591,3.951079,-0.312084,-0.507806,unpitched,dark,loud,short,0,0
153,75.104943,0.139320,0.024064,2652.192,5217.661,3016.494,0.060434,,0.0000,-316.920380,159.669128,-54.984428,70.564056,10.443551,8.875648,7.547073,-11.587169,0.396619,-2.479843,6.387987,-0.171820,7.531013,unpitched,mid,soft,short,3,3
154,75.244263,0.127710,0.159146,542.266,506.030,1633.070,0.007365,,0.0000,-358.337280,191.564636,76.225891,42.955078,24.720655,10.027036,10.238290,9.678969,-0.966251,0.566719,7.498688,2.245408,1.059376,unpitched,dark,loud,short,0,0
155,75.371973,0.383129,0.089065,1425.548,2309.119,1897.167,0.041978,,0.0000,-309.856140,170.229843,7.178030,38.225052,19.039743,1.489872,14.677754,4.329300,-3.955731,0.086024,5.368659,3.856794,8.074717,unpitched,dark,medium,long,0,0
156,75.755102,0.290249,0.063014,3521.447,6365.546,2926.597,0.101675,,0.0000,-189.858231,144.223938,-85.060875,41.886345,-35.592941,-4.978223,-7.993812,-5.194232,-5.109170,-6.352693,4.682167,2.305963,0.551602,unpitched,bright,medium,long,4,4
157,76.045351,0.197370,0.036720,2317.556,4163.086,2230.592,0.069689,,0.0000,-279.135376,205.441650,-94.202217,39.475586,13.505770,-23.888727,1.918904,-4.912580,-9.333829,-15.216877,-1.927398,-11.649492,-1.130159,unpitched,mid,soft,medium,1,1
158,76.242721,0.255420,0.098881,694.335,1089.767,1660.202,0.008640,,0.0000,-380.500885,162.763885,58.626640,40.864380,28.278139,8.193721,11.381857,12.143273,3.333344,4.606496,3.752050,1.964868,9.654260,unpitched,dark,loud,medium,0,0
159,76.498141,0.348299,0.085728,1486.300,2430.381,1685.418,0.046468,,0.0000,-312.129303,167.391281,-2.977252,42.369839,21.278847,0.110246,15.908533,6.197484,-0.341150,0.795513,0.924060,-1.528362,4.402800,unpitched,dark,medium,long,0,0
160,76.846440,0.290249,0.064857,3378.740,6156.011,2670.821,0.102840,,0.0000,-198.601135,154.769791,-94.108147,44.706566,-38.809181,-7.644843,-6.664098,-6.463542,-1.719505,-7.302768,7.415657,1.435090,0.399139,unpitched,bright,medium,long,4,4
161,77.136689,0.162540,0.132223,754.993,1089.580,1424.704,0.013216,,0.0000,-342.269104,184.305283,38.754814,39.490440,30.450884,3.329803,8.381054,9.165640,0.873475,2.566334,5.325368,-1.526203,-1.917067,unpitched,dark,loud,short,0,0
162,77.299229,0.116100,0.018199,2888.977,5050.515,2533.488,0.086692,,0.0000,-346.714752,154.835220,-84.582863,75.572418,3.812405,13.691628,14.328950,-1.809283,14.972910,2.995708,8.429241,-5.039056,2.606743,unpitched,mid,soft,short,3,3
163,77.415329,0.162540,0.141510,759.799,1207.295,1739.673,0.008691,,0.0000,-350.565735,181.700363,59.487801,40.837566,26.431879,6.779883,10.213069,12.337193,5.150080,2.068541,0.921379,-0.628089,3.289179,unpitched,dark,loud,short,0,0
164,77.577868,0.371519,0.088176,1570.459,2737.979,2020.297,0.040808,,0.0000,-309.483490,163.387451,-2.426038,39.672096,21.469810,0.781294,16.717060,7.969134,1.824323,3.433794,2.912559,-0.187588,5.309231,unpitched,dark,medium,long,0,0
165,77.949388,0.278639,0.069288,3304.000,6010.348,2572.653,0.102109,,0.0000,-193.999283,164.674026,-103.056320,48.031349,-42.225304,-11.938330,-6.719670,-10.539088,2.383155,-12.332520,12.715382,-3.222098,4.495668,unpitched,mid,medium,long,4,4
166,78.228027,0.185760,0.041622,2228.318,4062.175,2003.458,0.067498,,0.0000,-273.283661,212.817078,-101.040024,44.605858,22.125910,-19.227211,11.783272,-1.069985,-6.003751,-8.362839,2.345254,-8.240221,-3.699709,unpitched,mid,soft,medium,1,1
167,78.413787,0.267029,0.101424,751.252,1261.487,1655.130,0.010132,,0.0000,-364.639984,167.232910,41.047665,31.257730,31.617579,9.991529,12.365603,11.625553,-0.155836,6.564892,9.376798,2.696320,6.843185,unpitched,dark,loud,medium,0,0
168,78.680816,0.348299,0.092592,1528.314,2522.163,1835.712,0.045331,,0.0000,-297.098511,168.249954,-8.067881,36.084774,20.023670,-0.380359,14.883586,4.868682,-1.888019,2.509266,5.677241,2.290928,6.480301,unpitched,dark,medium,long,0,0
169,79.029116,0.290249,0.063489,3273.064,5983.746,2555.390,0.101581,,0.0000,-206.524567,166.154373,-103.354164,49.746895,-41.657856,-8.244088,-4.968852,-7.854501,4.831437,-9.584297,13.718142,-2.406579,4.077353,unpitched,mid,medium,long,4,4
170,79.319365,0.174150,0.129163,907.822,1423.883,1728.189,0.014221,,0.0000,-328.735565,189.326630,30.647066,31.434866,27.394894,5.026010,10.931879,12.876218,3.544483,2.623782,3.098738,-2.373690,-1.757143,unpitched,dark,loud,medium,0,0
171,79.493515,0.104490,0.017989,3054.419,5402.681,2670.190,0.086816,,0.0000,-327.583618,153.852463,-89.255867,74.098557,10.701880,9.682682,16.340658,-6.510310,8.673683,2.999000,4.746016,-1.746437,4.578678,unpitched,mid,soft,short,3,3
172,79.598005,0.162540,0.143830,554.730,611.543,1525.078,0.007585,,0.0000,-357.617126,181.633560,59.682552,41.635880,33.798260,13.117386,10.705197,10.533667,2.526402,3.048413,3.800920,-1.724352,-0.861365,unpitched,dark,loud,short,0,0
173,79.760544,0.359909,0.092598,1450.238,2392.877,1841.967,0.043152,,0.0000,-308.148804,161.477264,-2.416322,45.161575,28.073874,1.983922,14.328213,4.844761,0.281327,4.635138,5.510556,1.191385,3.974111,unpitched,dark,medium,long,0,0
174,80.120454,0.290249,0.067203,3178.519,5847.093,2523.872,0.099253,,0.0000,-204.481552,172.281342,-103.401779,51.110153,-39.872433,-10.914978,-2.852767,-10.763733,4.801120,-10.865881,13.383406,-1.816249,4.371800,unpitched,mid,medium,long,4,4
175,80.410703,0.197370,0.037513,2270.057,4110.449,2021.268,0.079020,,0.0000,-273.397522,210.770599,-101.367775,44.953476,9.896428,-21.803743,2.366523,-8.564239,-7.931510,-12.605350,4.077848,-7.747224,-0.139028,unpitched,mid,soft,medium,1,1
176,80.608073,0.255420,0.096761,756.852,1250.798,1667.375,0.008513,,0.0000,-364.174164,169.287964,42.388844,35.513420,31.125347,5.751709,9.699187,11.633253,1.201510,6.176820,8.515033,3.808359,7.241085,unpitched,dark,medium,medium,0,0
177,80.863492,0.359909,0.093747,1506.603,2550.339,1819.153,0.044891,,0.0000,-295.480591,168.581909,-7.589352,35.118111,21.091951,-0.658127,15.059032,5.412892,-1.779911,1.986689,3.752438,1.083367,5.591604,unpitched,dark,medium,long,0,0
178,81.223401,0.278639,0.070291,3337.809,6044.801,2617.752,0.103711,,0.0000,-190.380020,163.012817,-104.489922,47.712650,-44.405907,-12.404956,-6.187016,-12.694686,3.013262,-13.208219,10.963336,-2.738035,2.018147,unpitched,mid,medium,long,4,4
179,81.502041,0.174150,0.149795,799.568,1082.402,1690.704,0.012695,,0.0000,-327.987854,181.722992,42.403645,39.453724,30.255487,4.774137,7.269216,13.982817,5.777956,4.799813,5.258599,-2.783476,-1.332988,unpitched,dark,loud,medium,0,0
180,81.676190,0.104490,0.019954,2993.997,5327.314,2703.981,0.084570,,0.0000,-324.313416,154.468048,-85.914406,71.991814,12.476591,6.254827,14.672625,-6.164930,10.833925,7.544835,7.112221,-2.286007,4.489434,unpitched,mid,soft,short,3,3
181,81.780680,0.174150,0.136876,711.507,1020.135,1751.075,0.009766,,0.0000,-348.174377,183.773727,53.830414,35.164246,27.666195,8.061050,9.211031,11.091558,3.054165,2.809215,5.593737,2.739267,3.913464,unpitched,dark,loud,medium,0,0
182,81.954830,0.359909,0.097486,1457.649,2451.312,1692.740,0.042843,,0.0000,-288.493286,173.492065,-7.692931,32.368546,19.377316,-0.922476,16.357481,7.277775,-0.321331,2.650010,4.673734,2.281800,6.054480,unpitched,dark,loud,long,0,0
183,82.314739,0.278639,0.071534,3283.400,6022.406,2526.645,0.103477,,0.0000,-186.106430,164.484711,-104.188484,49.010826,-45.591061,-7.528460,-7.369318,-9.330622,0.310604,-11.348920,9.296542,-0.773378,1.108280,unpitched,mid,medium,long,4,4
184,82.593379,0.185760,0.046348,2036.168,3930.443,1917.324,0.057732,,0.0000,-265.852936,221.970673,-94.922966,50.249252,15.860107,-18.538675,5.757248,-8.832691,-7.532163,-15.742023,0.657181,-8.695514,-6.116169,unpitched,mid,soft,medium,1,1
185,82.779138,0.081270,0.206027,817.129,1224.701,1773.734,0.008667,,0.0000,-276.584290,208.046722,39.155571,22.177406,23.214052,6.939187,8.941408,9.968699,0.776077,1.697757,1.000620,-4.141876,0.899670,unpitched,dark,loud,short,0,0
186,82.860408,0.185760,0.029997,2849.683,5281.968,2818.165,0.073644,,0.0000,-336.297760,129.878342,-51.567135,60.727131,22.762356,-7.556418,10.404130,-7.772648,5.104172,9.352627,7.600761,6.652798,7.845714,unpitched,mid,soft,medium,3,3
187,83.046168,0.359909,0.091043,1499.003,2540.245,1725.868,0.046234,,0.0000,-293.604034,170.532043,-7.508560,32.959572,18.548203,-4.145117,13.797171,4.147006,-2.158093,2.930210,3.569315,1.495731,5.818680,unpitched,dark,medium,long,0,0
188,83.406077,0.278639,0.071185,3405.431,6108.539,2687.281,0.105117,,0.0000,-179.496368,155.276276,-100.691498,46.526424,-46.428902,-6.818230,-10.001019,-7.511222,0.017605,-10.463461,8.579270,0.152246,1.830485,unpitched,bright,medium,long,4,4
189,83.684717,0.174150,0.145106,779.622,1090.118,1724.585,0.010284,,0.0000,-325.540894,185.287735,47.615253,33.824718,26.121193,8.094091,10.106176,9.916925,-0.864166,-0.334565,4.030128,0.426679,2.278132,unpitched,dark,loud,medium,0,0
