time,division,beat,phase
32.609524,32,81,2
32.660317,32,81,3
32.711111,8,81,1
32.711111,16,81,2
32.711111,32,81,4
32.761905,32,81,5
32.812698,16,81,3
32.812698,32,81,6
32.863492,32,81,7
32.914286,4,82,0
32.914286,8,82,0
32.914286,16,82,0
32.914286,32,82,0
32.963628,32,82,1
33.012971,16,82,1
33.012971,32,82,2
33.062313,32,82,3
33.111655,8,82,1
33.111655,16,82,2
33.111655,32,82,4
33.160998,32,82,5
33.210340,16,82,3
33.210340,32,82,6
33.259683,32,82,7
33.309025,4,83,0
33.309025,8,83,0
33.309025,16,83,0
33.309025,32,83,0
33.358367,32,83,1
33.407710,16,83,1
33.407710,32,83,2
33.457052,32,83,3
33.506395,8,83,1
33.506395,16,83,2
33.506395,32,83,4
33.555737,32,83,5
33.605079,16,83,3
33.605079,32,83,6
33.654422,32,83,7
33.703764,4,84,0
33.703764,8,84,0
33.703764,16,84,0
33.703764,32,84,0
33.754558,32,84,1
33.805351,16,84,1
33.805351,32,84,2
