index,start_time,duration,energy,centroid_hz,rolloff_hz,bandwidth_hz,zcr,pitch_hz,pitch_confidence,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,pitch_bucket,brightness_bucket,energy_bucket,duration_bucket,transient_cluster,transient_cluster_k2,transient_cluster_k3,transient_cluster_k4,transient_cluster_k5,transient_cluster_k6,transient_cluster_k7,transient_cluster_k8
89,56.076190,0.267029,0.147129,1159.278,1830.322,2433.997,0.019145,,0.0000,-388.587158,126.070442,29.877333,37.810242,31.311029,16.879969,20.388947,12.149730,11.380958,13.832421,9.086219,7.446274,9.527160,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
90,56.343220,0.050000,0.006794,3290.071,6503.027,4782.808,0.024316,,0.0000,-422.148926,119.289330,-18.651638,32.460720,32.174232,11.153786,16.135212,5.913007,11.054056,7.124489,2.750964,2.091107,7.254569,unpitched,mid,soft,short,4,1,1,3,4,5,4,4
91,56.378050,0.464399,0.109359,2331.069,4236.789,3476.433,0.050829,,0.0000,-326.389191,131.485001,26.389618,9.679920,10.182883,15.192874,10.809581,9.626070,8.209318,10.769581,-0.858833,3.945727,7.876622,unpitched,mid,medium,long,4,1,1,3,4,5,4,4
92,56.842449,0.429569,0.220675,1267.333,2268.353,3061.458,0.003945,,0.0000,-347.145294,124.533501,75.209221,52.063534,25.001862,31.242062,16.759706,20.641977,9.829521,11.912148,6.070662,9.673303,6.499724,unpitched,dark,loud,long,5,1,1,3,4,4,5,5
93,57.272018,0.050000,0.116444,2040.009,3759.697,4120.115,0.008398,,0.0000,-222.999512,150.825043,36.558235,23.690912,11.073540,18.305279,5.923792,17.713959,6.883286,5.789599,0.963876,8.522259,6.935315,unpitched,mid,medium,short,4,1,1,3,4,5,4,4
94,57.306848,0.313469,0.247292,824.446,1347.363,1670.551,0.009051,,0.0000,-279.704132,194.496262,14.818545,21.350861,25.114391,8.712133,16.722553,13.782400,8.779976,12.037311,6.882707,2.118125,9.435419,unpitched,dark,loud,long,0,1,1,1,0,0,0,0
95,57.620317,0.290249,0.035766,2800.617,5457.011,4172.718,0.063251,,0.0000,-294.005463,171.093246,7.577051,-7.357107,-6.433215,-20.027462,-0.663954,-3.718479,-3.542310,-4.534967,-5.489513,-9.822073,-2.759690,unpitched,mid,soft,medium,0,1,1,1,0,0,0,0
96,57.910567,0.092880,0.256482,600.050,799.121,1716.486,0.003309,,0.0000,-312.012756,191.391785,47.947906,22.097233,22.716671,19.023586,15.090151,12.559766,13.312916,10.089284,7.049116,9.064384,8.756192,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
97,58.003447,0.301859,0.074043,3899.015,7044.548,4275.449,0.080132,,0.0000,-237.997879,135.642944,13.781411,2.747006,-11.685469,-12.147001,4.297549,4.195329,-0.571022,-0.116365,-5.455461,-0.664417,0.809670,unpitched,bright,medium,long,0,1,1,1,0,0,0,0
98,58.305306,0.336689,0.136262,1877.428,3830.039,2782.097,0.038200,,0.0000,-253.543411,154.804672,-15.719798,48.101856,1.774181,-1.990446,20.367960,-17.318682,4.467628,6.329949,1.143717,4.103053,4.097884,unpitched,dark,medium,long,0,1,1,1,0,0,0,0
99,58.641995,0.185760,0.088389,2806.620,5471.967,2863.483,0.091826,,0.0000,-164.052139,169.548233,-76.123810,27.551687,-22.139715,-27.298065,8.365590,-19.925171,-0.618884,-5.717301,-12.831216,-3.502637,-5.323383,unpitched,mid,medium,medium,2,1,1,1,2,2,2,2
100,58.827755,0.243810,0.277389,448.598,607.824,1512.653,0.002286,,0.0000,-357.562408,163.449127,59.980652,31.033186,34.048534,29.523212,19.466019,15.550857,11.829220,15.041497,14.134727,10.739100,9.664907,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
101,59.071565,0.050000,0.189441,1042.392,1873.389,2319.381,0.002441,,0.0000,-323.361664,148.066132,20.711817,37.484825,24.058575,6.738635,14.080873,25.267250,13.486856,14.050539,19.108639,11.619921,8.405840,unpitched,dark,loud,short,4,1,1,3,4,5,4,4
102,59.106395,0.243810,0.200926,1007.656,1748.105,2322.809,0.005194,,0.0000,-266.636932,182.502136,23.247416,21.178526,7.767303,6.884443,18.153542,13.482569,10.474148,7.646670,9.788336,9.442175,6.659491,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
103,59.350204,0.050000,0.141465,1822.506,3656.338,3959.789,0.002246,,0.0000,-279.359161,133.286697,25.137609,36.074951,17.526880,13.270624,16.907755,11.635518,11.122938,9.600488,9.977693,9.612364,6.768488,unpitched,dark,medium,short,4,1,1,3,4,5,4,4
104,59.396644,0.290249,0.048298,2949.776,6041.720,5093.130,0.031663,,0.0000,-311.974548,143.890594,1.413689,12.460783,9.714131,-4.412445,21.585476,-2.915691,26.263018,0.886997,8.193283,2.342894,8.855114,unpitched,mid,soft,medium,0,1,1,1,0,0,0,0
105,59.686893,0.313469,0.079607,2136.624,3990.564,3916.826,0.026106,,0.0000,-315.951019,152.343521,-1.620999,27.323227,27.003920,3.563515,20.783209,-2.473979,19.610174,7.243964,14.603234,7.654516,6.893524,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
106,60.000363,0.267029,0.145328,1874.539,3474.023,3515.173,0.016378,,0.0000,-345.539642,119.894402,46.987682,40.393734,29.509455,17.285448,12.967262,10.835426,5.868500,12.905026,11.483914,9.418263,7.052389,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
107,60.267392,0.301859,0.131138,1284.779,2118.229,2978.923,0.009820,,0.0000,-393.674225,126.024948,37.063583,33.969025,30.348923,17.893267,15.936534,7.519411,14.406847,13.083166,12.563361,10.829909,12.847192,unpitched,dark,medium,long,0,1,1,1,0,0,0,0
108,60.569252,0.058050,0.060142,5187.254,11312.109,5552.642,0.064941,,0.0000,-254.975159,86.501427,-8.252032,15.249454,-6.159832,-9.664486,5.781801,12.743358,1.338818,-8.522877,5.606033,5.121591,-2.778976,unpitched,bright,soft,short,6,1,1,3,4,5,6,6
109,60.627302,0.417959,0.111673,3079.359,5259.339,4058.756,0.081464,,0.0000,-290.152588,103.048386,15.451346,40.506908,-2.833452,1.577385,10.892957,-5.862452,16.684711,2.331625,10.015181,8.639166,7.176064,unpitched,mid,medium,long,5,1,1,3,4,4,5,5
110,61.045261,0.081270,0.217690,1041.672,1469.641,2559.579,0.010315,,0.0000,-295.668274,176.715729,34.470459,49.685768,24.789616,11.006288,15.102758,-1.098980,10.328852,6.999449,4.784066,5.452372,1.811743,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
111,61.126531,0.267029,0.201580,1480.620,2234.967,3501.449,0.004903,,0.0000,-335.782043,118.036629,5.696293,51.897430,38.171539,20.523466,30.765112,3.078457,19.242744,16.851631,11.911689,9.316990,12.328902,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
112,61.393560,0.104490,0.040503,3165.421,5514.653,3696.481,0.079687,,0.0000,-240.567963,141.865402,-57.033905,28.096004,10.778522,-9.370715,31.510235,-18.372698,11.708148,-7.926417,-1.736003,-6.169908,-4.451803,unpitched,mid,soft,short,1,0,0,0,1,1,1,1
113,61.498050,0.301859,0.250417,1777.169,3927.816,3182.464,0.014359,,0.0000,-232.445328,128.668411,-44.426834,51.989552,31.364132,16.903000,41.678730,3.816845,32.652321,11.826197,12.305599,7.252778,7.659005,unpitched,dark,loud,long,0,1,1,1,0,0,0,0
114,61.799909,0.313469,0.035533,3957.543,8054.956,4944.596,0.083653,,0.0000,-265.751740,131.555954,-24.930847,-15.359116,-8.960434,-15.995209,1.389216,-14.516227,13.486234,6.393768,0.955343,4.406641,-0.454384,unpitched,bright,soft,long,0,1,1,1,0,0,0,0
115,62.113379,0.116100,0.242943,555.280,806.516,1741.308,0.002841,,0.0000,-360.730804,165.221756,62.116982,27.579756,28.015009,31.233826,21.612341,12.721896,13.378604,16.477871,12.499933,7.060774,8.329591,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
116,62.229478,0.325079,0.085340,3854.943,8240.534,4511.948,0.068090,,0.0000,-230.356598,137.768600,-13.930434,20.934599,13.199594,-10.002683,28.548052,3.083117,19.636314,0.966576,8.511375,8.946307,10.683225,unpitched,bright,medium,long,0,1,1,1,0,0,0,0
117,62.554558,0.127710,0.236071,1847.043,3881.360,3591.187,0.016032,,0.0000,-261.633759,111.823692,9.408051,70.592491,19.675568,23.970812,26.113958,6.787292,26.447496,-0.307859,16.882879,0.945742,16.986210,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
118,62.682268,0.301859,0.071375,2507.500,5079.443,4140.847,0.040365,,0.0000,-251.442368,165.804184,-14.870875,14.098518,-0.086679,-2.605055,20.982483,-10.744585,26.141380,-5.975042,4.176564,0.964936,6.985985,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
119,62.984127,0.174150,0.241680,1506.197,3505.875,3228.043,0.017761,,0.0000,-320.834473,142.493530,59.490265,49.118340,36.110535,29.003105,18.906603,3.331658,8.690538,8.841265,4.468565,3.571331,2.833867,unpitched,dark,loud,medium,2,1,1,1,2,2,2,2
120,63.158277,0.429569,0.199508,1649.535,3413.013,2818.869,0.015355,,0.0000,-236.201584,158.539795,-24.661798,42.764057,4.101635,2.098512,23.920389,-4.055394,23.671152,9.678491,9.711569,10.664086,10.224736,unpitched,dark,loud,long,5,1,1,3,4,4,5,5
121,63.587846,0.162540,0.046799,4408.877,9232.002,5371.728,0.101172,,0.0000,-224.027161,120.552086,-37.144852,-17.274677,4.505374,-16.864851,21.829687,-1.874490,7.634341,4.618210,-5.801605,0.681623,6.921002,unpitched,bright,soft,short,2,1,1,1,2,2,2,2
122,63.750385,0.464399,0.089240,3362.201,9277.659,5276.343,0.050007,,0.0000,-388.933319,109.393539,23.691954,23.589279,29.262651,16.285408,20.897182,-3.142206,17.681564,11.655285,13.081161,7.303931,11.153801,unpitched,bright,medium,long,5,1,1,3,4,4,5,5
123,64.214785,0.116100,0.236622,840.365,1029.679,2494.131,0.003374,,0.0000,-328.010529,138.277557,41.325459,52.944126,23.014008,29.408705,26.759001,9.846485,19.356785,14.728360,6.939973,13.923944,6.015427,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
124,64.330884,0.464399,0.106406,1943.765,3488.379,3665.483,0.023021,,0.0000,-307.014160,150.914627,15.050553,17.177582,2.575521,7.039399,28.174725,-0.951606,13.237157,7.951479,3.825642,6.382472,7.851517,unpitched,mid,medium,long,5,1,1,3,4,4,5,5
125,64.795283,0.452789,0.110536,3528.745,7301.371,3958.479,0.081909,,0.0000,-210.867798,109.823997,-35.392536,41.169113,-3.531028,8.719025,27.449757,-3.123599,21.806070,9.528906,10.077892,8.130078,7.222450,unpitched,bright,medium,long,5,1,1,3,4,4,5,5
126,65.248073,0.127710,0.258916,581.454,884.656,1651.203,0.003988,,0.0000,-319.839020,176.809753,42.784363,50.188980,34.092861,24.562044,23.166315,6.076666,14.274192,11.724640,0.690017,7.441294,8.731020,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
127,65.375782,0.313469,0.138137,2896.760,6020.837,4085.531,0.044678,,0.0000,-375.226654,66.876518,7.583558,59.461170,20.840368,19.778250,33.800648,8.074776,13.585411,19.213587,6.810223,11.624573,6.977767,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
128,65.689252,0.267029,0.256747,560.880,792.047,1525.385,0.009893,,0.0000,-387.694672,154.413071,65.154472,41.940815,28.273422,27.886089,22.006063,13.900152,14.642259,14.219235,7.746717,4.554852,8.177140,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
129,65.956281,0.058050,0.050596,2121.685,4486.084,4304.426,0.005452,,0.0000,-344.782379,133.152084,27.252237,31.869108,14.449986,14.605209,12.076805,8.951890,11.358028,8.620502,7.926542,13.699744,9.404249,unpitched,mid,soft,short,6,1,1,3,4,5,6,6
130,66.014331,0.429569,0.105758,2562.353,4796.666,3338.228,0.075802,,0.0000,-328.235352,118.154030,11.430728,21.345011,7.209579,2.645633,18.192867,10.258985,10.535661,12.305296,-2.112757,2.902771,4.735755,unpitched,mid,medium,long,5,1,1,3,4,4,5,5
131,66.443900,0.150930,0.047227,2498.991,4229.736,3122.382,0.060861,,0.0000,-270.624481,167.104248,-56.230885,-6.420308,-26.076740,-32.385674,11.392026,-5.141863,0.506890,0.238570,-4.615142,-8.264910,6.613863,unpitched,mid,soft,short,3,0,2,2,3,3,3,3
132,66.594830,0.150930,0.036806,8725.342,15090.161,5554.413,0.286656,,0.0000,-231.482132,19.745907,1.795403,16.878294,-16.350658,-6.807691,8.021746,3.266837,6.858930,7.927377,-3.987371,8.531978,-4.423758,unpitched,bright,soft,short,3,0,2,2,3,3,3,3
133,66.745760,0.290249,0.132079,1286.133,2282.520,2723.797,0.016226,,0.0000,-376.558777,133.253067,36.861988,33.598698,16.701025,13.688605,16.611082,6.378561,13.128434,9.735579,2.666457,8.867654,11.165542,unpitched,dark,medium,medium,0,1,1,1,0,0,0,0
134,67.036009,0.301859,0.139369,2725.640,4732.335,3626.855,0.074932,,0.0000,-278.116974,125.442291,-0.692991,21.118929,-4.109008,1.728663,14.526952,1.480702,7.162178,3.958348,-7.458874,2.530917,0.255018,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
135,67.337868,0.429569,0.194264,606.739,785.395,1941.876,0.002544,,0.0000,-371.125885,154.069366,49.129822,17.828539,15.191702,18.827656,21.247622,16.853651,17.194332,15.072456,9.400099,11.248132,13.136402,unpitched,dark,loud,long,5,1,1,3,4,4,5,5
136,67.767438,0.050000,0.005257,3227.146,7575.381,5120.416,0.034766,,0.0000,-423.504791,138.808929,19.406994,6.498698,-1.762184,-5.900111,-3.635829,2.473336,2.017558,3.146105,6.981936,10.947762,7.385031,unpitched,mid,soft,short,4,1,1,3,4,5,4,4
137,67.813878,0.255420,0.022422,5706.613,12771.998,5799.290,0.138714,,0.0000,-341.583893,91.605034,18.670219,-5.759784,-20.279133,6.640640,-3.459833,13.529677,5.003872,-1.658755,-11.023601,5.946838,-5.403960,unpitched,bright,soft,medium,0,1,1,1,0,0,0,0
138,68.069297,0.278639,0.013472,3447.131,6624.475,4576.298,0.054277,,0.0000,-458.894958,131.092148,-13.085121,26.073521,3.620566,-6.291052,8.168296,-11.223817,12.368909,2.628552,3.930189,5.371839,8.834526,unpitched,bright,soft,medium,0,1,1,1,0,0,0,0
139,68.347937,0.050000,0.011685,6170.282,8346.270,3448.284,0.192480,,0.0000,-428.571716,40.548714,-39.113422,88.362000,-14.726108,20.284786,34.620686,-25.697882,19.478611,-8.567007,3.572341,7.936813,-0.729374,unpitched,bright,soft,short,4,1,1,3,4,5,4,4
140,68.394376,0.243810,0.157635,1910.509,3503.061,2833.985,0.033203,,0.0000,-319.574341,114.449440,19.872032,54.814274,-0.718127,12.345284,22.341955,7.685753,15.942694,19.125280,3.638440,13.694892,8.492005,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
141,68.638186,0.058050,0.012050,4408.437,7278.223,3444.720,0.125163,,0.0000,-359.129486,108.388908,-56.452854,62.532772,-36.346592,-13.831250,36.352024,-13.187499,16.439714,4.249213,14.309546,7.615984,-6.072055,unpitched,bright,soft,short,6,1,1,3,4,5,6,6
142,68.696236,0.278639,0.138043,827.800,1304.051,2261.343,0.007715,,0.0000,-432.745514,119.003555,59.537743,35.522629,25.466045,21.880400,20.014912,16.119471,12.447426,9.208490,8.177965,9.519971,11.825278,unpitched,dark,medium,medium,0,1,1,1,0,0,0,0
143,68.974875,0.174150,0.036017,6301.943,13984.470,6291.622,0.173279,,0.0000,-296.498138,84.247543,-7.152141,-14.397507,-9.375086,-5.297423,9.674567,4.430542,10.384516,1.551528,-6.832766,-5.815387,4.569661,unpitched,bright,soft,medium,2,1,1,1,2,2,2,2
144,69.149025,0.267029,0.138778,1235.851,2017.841,2773.956,0.012268,,0.0000,-409.828217,117.689934,46.987949,40.434799,24.397825,19.598612,20.811403,14.384526,17.797705,9.812509,3.508449,6.627790,12.559894,unpitched,dark,medium,medium,0,1,1,1,0,0,0,0
145,69.416054,0.174150,0.214438,1032.201,1780.527,2289.908,0.015503,,0.0000,-343.717407,168.285126,48.323784,32.941284,22.412592,19.669405,16.336109,3.632435,7.077426,12.045016,6.784554,5.527732,6.308226,unpitched,dark,loud,medium,2,1,1,1,2,2,2,2
146,69.590204,0.278639,0.130120,2316.360,4836.896,3649.382,0.046041,,0.0000,-345.267914,105.522362,27.622704,54.519833,8.880906,17.536974,25.956415,2.649824,8.930938,14.370750,-5.396327,12.748466,9.389485,unpitched,mid,medium,medium,0,1,1,1,0,0,0,0
147,69.868844,0.050000,0.055529,3984.411,6632.227,2682.646,0.123047,,0.0000,-177.886139,121.568130,-107.735802,62.425579,-17.702066,1.548937,6.336818,-20.564434,13.459173,-13.321096,-0.741324,-8.967603,-2.418363,unpitched,bright,soft,short,6,1,1,3,4,5,6,6
148,69.903673,0.278639,0.260997,657.275,968.994,1655.492,0.010527,,0.0000,-367.180389,134.876816,40.876389,52.781490,36.085419,29.476734,20.197950,11.708898,15.677847,14.450191,12.332623,10.528922,13.063138,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
149,70.182313,0.050000,0.094356,4188.405,9810.527,5301.888,0.025977,,0.0000,-176.072601,102.994019,5.744691,1.190230,-9.866472,-2.276868,4.763675,17.497843,1.522206,0.682761,4.234017,9.080866,6.571764,unpitched,bright,medium,short,6,1,1,3,4,5,6,6
150,70.217143,0.406349,0.101545,4078.545,8362.659,3944.910,0.131090,,0.0000,-230.300613,107.071304,-35.682129,34.405422,-18.028948,1.996229,11.105140,-10.123016,11.069863,2.193021,-2.052407,7.277868,-2.332641,unpitched,bright,medium,long,5,1,1,3,4,4,5,5
151,70.623492,0.050000,0.139407,3898.823,7549.541,3509.962,0.055176,,0.0000,-138.207428,88.687462,-68.462692,66.693565,-15.063639,22.582109,17.707453,4.790862,34.120983,-1.885254,10.032765,2.667268,9.348168,unpitched,bright,medium,short,6,1,1,3,4,5,6,6
152,70.658322,0.278639,0.073343,6478.112,10428.100,4096.882,0.249648,,0.0000,-152.614868,30.299511,-64.324287,26.671431,-35.643066,-3.614948,0.713963,-8.178278,8.631779,2.634277,-5.459140,6.725817,-2.034033,unpitched,bright,medium,medium,0,1,1,1,0,0,0,0
153,70.936961,0.267029,0.139127,3497.391,8294.769,4927.888,0.039612,,0.0000,-333.488800,56.440235,1.696382,58.915539,22.613760,26.269920,21.994940,7.576192,28.672796,10.994797,12.831348,9.286273,4.889769,unpitched,bright,medium,medium,0,1,1,1,0,0,0,0
154,71.203991,0.050000,0.006097,6788.068,13320.439,5826.786,0.164746,,0.0000,-379.640381,49.040192,-31.744513,30.336971,6.314364,5.672194,17.677845,-21.469517,32.676937,11.334606,5.241807,4.036773,-4.635842,unpitched,bright,soft,short,4,1,1,3,4,5,4,4
155,71.238821,0.441179,0.193128,2080.925,3560.708,2596.174,0.068422,,0.0000,-277.687958,130.196671,5.436516,33.146481,7.249014,12.865075,12.190834,2.738390,13.155533,4.310904,3.780718,2.823072,4.652181,unpitched,mid,loud,long,5,1,1,3,4,4,5,5
156,71.680000,0.290249,0.212432,923.267,1548.734,2238.094,0.005371,,0.0000,-274.997681,183.886414,21.773592,18.537127,17.631187,14.616700,20.777849,16.932247,12.438427,8.370904,7.756176,9.572250,7.959739,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
157,71.970249,0.050000,0.083640,1778.423,3341.953,3847.108,0.008594,,0.0000,-303.529297,147.265091,18.402210,31.012211,18.594471,17.003557,15.917379,9.489666,11.940046,5.219785,12.407244,14.604581,11.931608,unpitched,dark,medium,short,4,1,1,3,4,5,4,4
158,72.005079,0.255420,0.030460,5997.070,12358.186,5914.158,0.149860,,0.0000,-301.008545,68.815628,-15.292901,28.626049,14.598930,11.807244,17.737631,-10.962867,25.218607,7.410350,-0.172767,2.452491,7.428192,unpitched,bright,soft,medium,0,1,1,1,0,0,0,0
159,72.260499,0.336689,0.043003,3068.464,5652.466,4211.545,0.061442,,0.0000,-356.547211,122.277306,-17.008619,38.060127,18.626478,14.637269,24.487339,-15.235132,21.479528,7.159899,7.203208,3.042630,2.886391,unpitched,mid,soft,long,0,1,1,1,0,0,0,0
160,72.597188,0.301859,0.132868,2063.227,3620.768,3892.691,0.017705,,0.0000,-378.112122,102.607948,44.600571,38.598389,34.550369,24.980991,13.377135,9.818980,6.729251,10.481657,6.200811,6.519141,8.114655,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
161,72.899048,0.150930,0.218874,411.136,441.431,1530.861,0.003418,,0.0000,-400.627502,142.561005,56.600807,33.419025,38.429527,33.529076,23.763201,17.916208,14.887717,11.364647,10.138011,10.646632,10.062503,unpitched,dark,loud,short,3,0,2,2,3,3,3,3
162,73.049977,0.150930,0.042562,2503.343,3660.645,3417.456,0.050293,,0.0000,-308.918213,158.556168,-49.817471,8.456760,37.140224,-14.818598,22.208294,-8.118281,5.940427,8.871589,4.560769,7.903790,4.717390,unpitched,mid,soft,short,3,0,2,2,3,3,3,3
163,73.200907,0.127710,0.084744,5868.166,11434.131,5130.960,0.174967,,0.0000,-102.566917,66.444366,-32.757568,4.833567,-22.874205,-4.734243,-8.658429,-8.194640,-5.807592,-8.736770,-5.663384,-7.151930,-8.202700,unpitched,bright,medium,short,1,0,0,0,1,1,1,1
164,73.328617,0.301859,0.131373,2342.353,3812.174,3483.592,0.047960,,0.0000,-320.799561,112.927299,23.432205,49.593189,6.554410,20.695219,14.729761,-6.226124,9.206572,5.186305,3.629809,3.636806,4.779322,unpitched,mid,medium,long,0,1,1,1,0,0,0,0
165,73.630476,0.050000,0.099791,1922.093,3824.297,3083.326,0.035840,,0.0000,-285.505432,181.546417,4.757902,45.267006,-1.099542,9.492071,8.433195,-18.383036,18.160393,0.480971,-3.715595,-1.354356,-2.406635,unpitched,mid,medium,short,4,1,1,3,4,5,4,4
166,73.665306,0.290249,0.246432,1358.126,3040.488,2991.207,0.004023,,0.0000,-297.342224,120.143143,4.943274,69.418518,31.176033,28.680244,31.282949,4.664129,20.418367,12.278659,8.594570,10.713528,2.836884,unpitched,dark,loud,medium,0,1,1,1,0,0,0,0
167,73.955556,0.050000,0.011625,3904.691,6580.547,4073.375,0.078809,,0.0000,-342.805817,110.366859,-61.175751,40.036797,24.329498,-1.554136,25.617035,-10.902073,16.968924,5.986500,-1.524787,-8.776087,2.956025,unpitched,bright,soft,short,6,1,1,3,4,5,6,6
168,73.990385,0.104490,0.066523,3564.422,5850.571,2763.927,0.119434,,0.0000,-175.858231,122.159508,-106.080063,37.178749,1.083214,-9.411111,15.237562,-14.437093,6.711938,-9.601393,-9.998114,-7.901053,-5.721550,unpitched,bright,soft,short,1,0,0,0,1,1,1,1
169,74.094875,0.278639,0.266980,2323.567,5166.246,3076.527,0.017832,,0.0000,-172.222473,126.868828,-60.748734,64.521667,19.981848,20.306227,30.820070,1.153066,31.173679,5.028536,13.921282,7.731103,4.109509,unpitched,mid,loud,medium,0,1,1,1,0,0,0,0
170,74.373515,0.050000,0.067383,3948.336,7472.021,4219.090,0.050000,,0.0000,-154.862885,102.087616,-49.967644,35.981499,17.482815,7.127578,13.217540,-1.170805,11.653870,2.892583,5.190408,7.340437,5.916540,unpitched,bright,soft,short,6,1,1,3,4,5,6,6
171,74.419955,0.406349,0.112520,2915.333,5267.021,3367.481,0.083510,,0.0000,-227.955750,137.123779,-23.785658,6.333268,3.184538,-11.998741,9.403278,-7.286420,0.041342,4.083767,-4.878840,-5.033082,-5.526766,unpitched,mid,medium,long,5,1,1,3,4,4,5,5
172,74.826304,0.050000,0.124867,3009.633,6425.508,4620.534,0.008887,,0.0000,-167.353104,123.469261,-4.667407,10.948496,-0.675808,-0.388127,8.146360,19.191977,8.622339,4.789163,9.496061,12.196662,3.455781,unpitched,mid,medium,short,4,1,1,3,4,5,4,4
173,74.861134,0.267029,0.043525,4807.881,8142.242,4110.157,0.130798,,0.0000,-258.533844,122.878670,-0.657549,4.444673,-10.646120,-3.380969,4.160977,15.913249,8.688258,-1.320835,-2.756745,7.376686,2.276189,unpitched,bright,soft,medium,0,1,1,1,0,0,0,0
174,75.128163,0.116100,0.206149,1845.137,3216.278,2851.096,0.038841,,0.0000,-260.646942,152.041321,10.731104,34.863522,10.911953,6.675133,9.201533,1.775028,21.783110,5.049031,5.406260,6.686458,2.325151,unpitched,dark,loud,short,1,0,0,0,1,1,1,1
175,75.244263,0.050000,0.157349,1581.130,2812.236,3737.364,0.001660,,0.0000,-291.387360,132.780472,26.954748,33.578819,19.212105,19.009674,17.537270,10.315515,13.563238,11.777849,9.085498,10.684606,11.494467,unpitched,dark,loud,short,4,1,1,3,4,5,4,4
176,75.290703,0.301859,0.064120,3115.188,5404.834,3419.053,0.094727,,0.0000,-230.174713,137.572311,-63.139751,16.533907,-13.619941,-16.719276,24.281752,-14.863836,24.654240,2.043853,-0.317403,2.446372,0.950718,unpitched,mid,soft,long,0,1,1,1,0,0,0,0
177,75.592562,0.162540,0.254957,2357.237,4745.918,3707.668,0.026335,,0.0000,-254.311554,116.887459,34.078781,47.843330,30.230995,25.596018,12.389314,5.072634,7.111619,10.388938,3.899935,6.399466,5.054280,unpitched,mid,loud,short,2,1,1,1,2,2,2,2
178,75.755102,0.429569,0.175848,1872.600,4206.908,3067.415,0.011860,,0.0000,-279.309174,123.980904,-36.747040,51.166077,26.599226,15.228593,29.128611,0.886840,27.145636,17.632692,11.038053,13.389776,4.537491,unpitched,dark,loud,long,5,1,1,3,4,4,5,5
179,76.184671,0.626939,0.087015,3448.486,6841.686,4010.522,0.089959,,0.0000,-278.905365,103.079758,-27.771318,34.053757,9.243146,16.728218,28.609356,-13.917740,21.399704,11.051209,3.062947,10.272678,0.932538,unpitched,bright,medium,long,4,1,1,3,4,5,4,4
180,76.811610,0.127710,0.229450,1989.760,4288.696,3812.560,0.011312,,0.0000,-258.234772,105.842445,22.284119,54.913456,19.398096,31.424469,16.942125,12.165765,19.709061,19.625586,9.464211,12.759028,-2.902169,unpitched,mid,loud,short,1,0,0,0,1,1,1,1
181,76.939320,0.417959,0.095690,2552.342,5053.723,3305.589,0.062717,,0.0000,-252.347488,140.994781,-24.790638,35.055828,-2.359980,5.060571,18.837753,-8.881709,19.782303,0.699706,5.975649,6.463357,-2.166249,unpitched,mid,medium,long,5,1,1,3,4,4,5,5
182,77.357279,0.050000,0.118826,1979.594,5111.982,4192.968,0.004004,,0.0000,-319.588623,103.794106,12.481371,45.951336,5.461893,20.394297,29.618250,6.295124,29.498615,7.140723,15.702646,11.221222,5.650935,unpitched,mid,medium,short,4,1,1,3,4,5,4,4
183,77.392109,0.441179,0.100071,3535.595,7336.749,4323.860,0.066694,,0.0000,-281.406830,99.422279,-6.362541,35.461693,6.120779,28.724443,26.651274,-6.992613,26.606207,8.694163,7.696062,10.336855,-0.667666,unpitched,bright,medium,long,5,1,1,3,4,4,5,5
184,77.833288,0.185760,0.245802,779.703,1155.193,2049.768,0.009306,,0.0000,-324.919647,159.986664,32.803455,56.498798,29.696379,31.035156,28.658627,-0.115617,19.432512,11.070312,2.092700,10.111635,5.310730,unpitched,dark,loud,medium,2,1,1,1,2,2,2,2
185,78.019048,0.290249,0.124363,2803.428,6214.814,3459.422,0.056847,,0.0000,-253.661438,108.062897,-39.035915,64.116028,17.187624,7.447179,21.528635,0.124952,11.885270,8.688853,3.626688,16.041922,-0.932085,unpitched,mid,medium,medium,0,1,1,1,0,0,0,0
